COUNTRY_AREA_TERRITORY,STRAIN,ISO_YEAR,ISO_WEEK,COUNTRY_CODE,ORIGIN_SOURCE,SPEC_PROCESSED_NB,ISO_WEEKSTARTDATE,country,cluster_name,metasource,value,positivity,STRAIN_SOURCE
China,INF_A,2013,24,CHN,NOTDEFINED,4963,10/06/2013,China,Eastern and Southern Asia,NONSENT,116,2.33729599,INF_A (NONSENT)
China,INF_A,2013,25,CHN,NOTDEFINED,5537,17/06/2013,China,Eastern and Southern Asia,NONSENT,105,1.896333755,INF_A (NONSENT)
China,INF_A,2013,26,CHN,NOTDEFINED,4835,24/06/2013,China,Eastern and Southern Asia,NONSENT,127,2.626680455,INF_A (NONSENT)
China,INF_A,2013,27,CHN,NOTDEFINED,5253,01/07/2013,China,Eastern and Southern Asia,NONSENT,127,2.417666096,INF_A (NONSENT)
China,INF_A,2013,28,CHN,NOTDEFINED,4875,08/07/2013,China,Eastern and Southern Asia,NONSENT,97,1.98974359,INF_A (NONSENT)
China,INF_A,2013,29,CHN,NOTDEFINED,4986,15/07/2013,China,Eastern and Southern Asia,NONSENT,98,1.96550341,INF_A (NONSENT)
China,INF_A,2013,30,CHN,NOTDEFINED,5270,22/07/2013,China,Eastern and Southern Asia,NONSENT,130,2.466793169,INF_A (NONSENT)
China,INF_A,2013,31,CHN,NOTDEFINED,4548,29/07/2013,China,Eastern and Southern Asia,NONSENT,134,2.946350044,INF_A (NONSENT)
China,INF_A,2013,32,CHN,NOTDEFINED,5321,05/08/2013,China,Eastern and Southern Asia,NONSENT,123,2.311595565,INF_A (NONSENT)
China,INF_A,2013,33,CHN,NOTDEFINED,5544,12/08/2013,China,Eastern and Southern Asia,NONSENT,167,3.012265512,INF_A (NONSENT)
China,INF_A,2013,34,CHN,NOTDEFINED,5711,19/08/2013,China,Eastern and Southern Asia,NONSENT,124,2.171248468,INF_A (NONSENT)
China,INF_A,2013,35,CHN,NOTDEFINED,5219,26/08/2013,China,Eastern and Southern Asia,NONSENT,171,3.276489749,INF_A (NONSENT)
China,INF_A,2013,36,CHN,NOTDEFINED,4831,02/09/2013,China,Eastern and Southern Asia,NONSENT,185,3.8294349,INF_A (NONSENT)
China,INF_A,2013,37,CHN,NOTDEFINED,5701,09/09/2013,China,Eastern and Southern Asia,NONSENT,257,4.507981056,INF_A (NONSENT)
China,INF_A,2013,38,CHN,NOTDEFINED,5111,16/09/2013,China,Eastern and Southern Asia,NONSENT,236,4.617491685,INF_A (NONSENT)
China,INF_A,2013,39,CHN,NOTDEFINED,5936,23/09/2013,China,Eastern and Southern Asia,NONSENT,230,3.874663073,INF_A (NONSENT)
China,INF_A,2013,40,CHN,NOTDEFINED,4931,30/09/2013,China,Eastern and Southern Asia,NONSENT,171,3.467856419,INF_A (NONSENT)
China,INF_A,2013,41,CHN,NOTDEFINED,7858,07/10/2013,China,Eastern and Southern Asia,NONSENT,225,2.863324001,INF_A (NONSENT)
China,INF_A,2013,42,CHN,NOTDEFINED,7874,14/10/2013,China,Eastern and Southern Asia,NONSENT,219,2.781305563,INF_A (NONSENT)
China,INF_A,2013,43,CHN,NOTDEFINED,7321,21/10/2013,China,Eastern and Southern Asia,NONSENT,210,2.868460593,INF_A (NONSENT)
China,INF_A,2013,44,CHN,NOTDEFINED,8313,28/10/2013,China,Eastern and Southern Asia,NONSENT,289,3.476482618,INF_A (NONSENT)
China,INF_A,2013,45,CHN,NOTDEFINED,7365,04/11/2013,China,Eastern and Southern Asia,NONSENT,295,4.005431093,INF_A (NONSENT)
China,INF_A,2013,46,CHN,NOTDEFINED,8711,11/11/2013,China,Eastern and Southern Asia,NONSENT,394,4.523016875,INF_A (NONSENT)
China,INF_A,2013,47,CHN,NOTDEFINED,8107,18/11/2013,China,Eastern and Southern Asia,NONSENT,437,5.390403355,INF_A (NONSENT)
China,INF_A,2013,48,CHN,NOTDEFINED,9906,25/11/2013,China,Eastern and Southern Asia,NONSENT,766,7.73268726,INF_A (NONSENT)
China,INF_A,2013,49,CHN,NOTDEFINED,10069,02/12/2013,China,Eastern and Southern Asia,NONSENT,1034,10.26914291,INF_A (NONSENT)
China,INF_A,2013,50,CHN,NOTDEFINED,9987,09/12/2013,China,Eastern and Southern Asia,NONSENT,1325,13.26724742,INF_A (NONSENT)
China,INF_A,2013,51,CHN,NOTDEFINED,9571,16/12/2013,China,Eastern and Southern Asia,NONSENT,1608,16.80075227,INF_A (NONSENT)
China,INF_A,2013,52,CHN,NOTDEFINED,11193,23/12/2013,China,Eastern and Southern Asia,NONSENT,2415,21.57598499,INF_A (NONSENT)
China,INF_A,2014,1,CHN,NOTDEFINED,10751,30/12/2013,China,Eastern and Southern Asia,NONSENT,2753,25.60692029,INF_A (NONSENT)
China,INF_A,2014,2,CHN,NOTDEFINED,10199,06/01/2014,China,Eastern and Southern Asia,NONSENT,2758,27.04186685,INF_A (NONSENT)
China,INF_A,2014,3,CHN,NOTDEFINED,10756,13/01/2014,China,Eastern and Southern Asia,NONSENT,2982,27.72406099,INF_A (NONSENT)
China,INF_A,2014,4,CHN,NOTDEFINED,9621,20/01/2014,China,Eastern and Southern Asia,NONSENT,2541,26.41097599,INF_A (NONSENT)
China,INF_A,2014,5,CHN,NOTDEFINED,6575,27/01/2014,China,Eastern and Southern Asia,NONSENT,1491,22.67680608,INF_A (NONSENT)
China,INF_A,2014,6,CHN,NOTDEFINED,8275,03/02/2014,China,Eastern and Southern Asia,NONSENT,1540,18.6102719,INF_A (NONSENT)
China,INF_A,2014,7,CHN,NOTDEFINED,9884,10/02/2014,China,Eastern and Southern Asia,NONSENT,1375,13.91137191,INF_A (NONSENT)
China,INF_A,2014,8,CHN,NOTDEFINED,9713,17/02/2014,China,Eastern and Southern Asia,NONSENT,1164,11.98393905,INF_A (NONSENT)
China,INF_A,2014,9,CHN,NOTDEFINED,10304,24/02/2014,China,Eastern and Southern Asia,NONSENT,1101,10.68517081,INF_A (NONSENT)
China,INF_A,2014,10,CHN,NOTDEFINED,9645,03/03/2014,China,Eastern and Southern Asia,NONSENT,832,8.626231208,INF_A (NONSENT)
China,INF_A,2014,11,CHN,NOTDEFINED,8715,10/03/2014,China,Eastern and Southern Asia,NONSENT,619,7.1026965,INF_A (NONSENT)
China,INF_A,2014,12,CHN,NOTDEFINED,9853,17/03/2014,China,Eastern and Southern Asia,NONSENT,520,5.277580432,INF_A (NONSENT)
China,INF_A,2014,13,CHN,NOTDEFINED,8956,24/03/2014,China,Eastern and Southern Asia,NONSENT,411,4.589102278,INF_A (NONSENT)
China,INF_A,2014,14,CHN,NOTDEFINED,6403,31/03/2014,China,Eastern and Southern Asia,NONSENT,234,3.654536936,INF_A (NONSENT)
China,INF_A,2014,15,CHN,NOTDEFINED,5909,07/04/2014,China,Eastern and Southern Asia,NONSENT,169,2.860044001,INF_A (NONSENT)
China,INF_A,2014,16,CHN,NOTDEFINED,6491,14/04/2014,China,Eastern and Southern Asia,NONSENT,168,2.588199045,INF_A (NONSENT)
China,INF_A,2014,17,CHN,NOTDEFINED,5941,21/04/2014,China,Eastern and Southern Asia,NONSENT,158,2.659484935,INF_A (NONSENT)
China,INF_A,2014,18,CHN,NOTDEFINED,6026,28/04/2014,China,Eastern and Southern Asia,NONSENT,136,2.256886824,INF_A (NONSENT)
China,INF_A,2014,19,CHN,NOTDEFINED,6514,05/05/2014,China,Eastern and Southern Asia,NONSENT,170,2.609763586,INF_A (NONSENT)
China,INF_A,2014,20,CHN,NOTDEFINED,6269,12/05/2014,China,Eastern and Southern Asia,NONSENT,203,3.238156006,INF_A (NONSENT)
China,INF_A,2014,21,CHN,NOTDEFINED,5549,19/05/2014,China,Eastern and Southern Asia,NONSENT,159,2.86538115,INF_A (NONSENT)
China,INF_A,2014,22,CHN,NOTDEFINED,5273,26/05/2014,China,Eastern and Southern Asia,NONSENT,221,4.191162526,INF_A (NONSENT)
China,INF_A,2014,23,CHN,NOTDEFINED,6523,02/06/2014,China,Eastern and Southern Asia,NONSENT,367,5.626245593,INF_A (NONSENT)
China,INF_A,2014,24,CHN,NOTDEFINED,6549,09/06/2014,China,Eastern and Southern Asia,NONSENT,548,8.367689724,INF_A (NONSENT)
China,INF_A,2014,25,CHN,NOTDEFINED,6104,16/06/2014,China,Eastern and Southern Asia,NONSENT,483,7.912844037,INF_A (NONSENT)
China,INF_A,2014,26,CHN,NOTDEFINED,5313,23/06/2014,China,Eastern and Southern Asia,NONSENT,607,11.42480708,INF_A (NONSENT)
China,INF_A,2014,27,CHN,NOTDEFINED,5373,30/06/2014,China,Eastern and Southern Asia,NONSENT,679,12.63726038,INF_A (NONSENT)
China,INF_A,2014,28,CHN,NOTDEFINED,6937,07/07/2014,China,Eastern and Southern Asia,NONSENT,997,14.37220701,INF_A (NONSENT)
China,INF_A,2014,29,CHN,NOTDEFINED,6598,14/07/2014,China,Eastern and Southern Asia,NONSENT,1122,17.00515308,INF_A (NONSENT)
China,INF_A,2014,30,CHN,NOTDEFINED,6369,21/07/2014,China,Eastern and Southern Asia,NONSENT,1187,18.63714869,INF_A (NONSENT)
China,INF_A,2014,31,CHN,NOTDEFINED,5912,28/07/2014,China,Eastern and Southern Asia,NONSENT,1136,19.21515562,INF_A (NONSENT)
China,INF_A,2014,32,CHN,NOTDEFINED,5450,04/08/2014,China,Eastern and Southern Asia,NONSENT,926,16.99082569,INF_A (NONSENT)
China,INF_A,2014,33,CHN,NOTDEFINED,5502,11/08/2014,China,Eastern and Southern Asia,NONSENT,941,17.10287168,INF_A (NONSENT)
China,INF_A,2014,34,CHN,NOTDEFINED,5953,18/08/2014,China,Eastern and Southern Asia,NONSENT,853,14.32890979,INF_A (NONSENT)
China,INF_A,2014,35,CHN,NOTDEFINED,6314,25/08/2014,China,Eastern and Southern Asia,NONSENT,751,11.89420336,INF_A (NONSENT)
China,INF_A,2014,36,CHN,NOTDEFINED,6472,01/09/2014,China,Eastern and Southern Asia,NONSENT,670,10.35228677,INF_A (NONSENT)
China,INF_A,2014,37,CHN,NOTDEFINED,6320,08/09/2014,China,Eastern and Southern Asia,NONSENT,549,8.686708861,INF_A (NONSENT)
China,INF_A,2014,38,CHN,NOTDEFINED,5893,15/09/2014,China,Eastern and Southern Asia,NONSENT,378,6.414389954,INF_A (NONSENT)
China,INF_A,2014,39,CHN,NOTDEFINED,5517,22/09/2014,China,Eastern and Southern Asia,NONSENT,250,4.531448251,INF_A (NONSENT)
China,INF_A,2014,40,CHN,NOTDEFINED,6777,29/09/2014,China,Eastern and Southern Asia,NONSENT,219,3.231518371,INF_A (NONSENT)
China,INF_A,2014,41,CHN,NOTDEFINED,8728,06/10/2014,China,Eastern and Southern Asia,NONSENT,231,2.646654445,INF_A (NONSENT)
China,INF_A,2014,42,CHN,NOTDEFINED,8898,13/10/2014,China,Eastern and Southern Asia,NONSENT,192,2.157788267,INF_A (NONSENT)
China,INF_A,2014,43,CHN,NOTDEFINED,8004,20/10/2014,China,Eastern and Southern Asia,NONSENT,207,2.586206897,INF_A (NONSENT)
China,INF_A,2014,44,CHN,NOTDEFINED,9703,27/10/2014,China,Eastern and Southern Asia,NONSENT,276,2.844481088,INF_A (NONSENT)
China,INF_A,2014,45,CHN,NOTDEFINED,9948,03/11/2014,China,Eastern and Southern Asia,NONSENT,352,3.538399678,INF_A (NONSENT)
China,INF_A,2014,46,CHN,NOTDEFINED,9941,10/11/2014,China,Eastern and Southern Asia,NONSENT,491,4.939140931,INF_A (NONSENT)
China,INF_A,2014,47,CHN,NOTDEFINED,9780,17/11/2014,China,Eastern and Southern Asia,NONSENT,763,7.801635992,INF_A (NONSENT)
China,INF_A,2014,48,CHN,NOTDEFINED,8622,24/11/2014,China,Eastern and Southern Asia,NONSENT,822,9.53375087,INF_A (NONSENT)
China,INF_A,2014,49,CHN,NOTDEFINED,8952,01/12/2014,China,Eastern and Southern Asia,NONSENT,1215,13.57238606,INF_A (NONSENT)
China,INF_A,2014,50,CHN,NOTDEFINED,9179,08/12/2014,China,Eastern and Southern Asia,NONSENT,1533,16.7011657,INF_A (NONSENT)
China,INF_A,2014,51,CHN,NOTDEFINED,9318,15/12/2014,China,Eastern and Southern Asia,NONSENT,1884,20.2189311,INF_A (NONSENT)
China,INF_A,2014,52,CHN,NOTDEFINED,9193,22/12/2014,China,Eastern and Southern Asia,NONSENT,1897,20.63526596,INF_A (NONSENT)
China,INF_A,2015,1,CHN,NOTDEFINED,8370,29/12/2014,China,Eastern and Southern Asia,NONSENT,1553,18.55436081,INF_A (NONSENT)
China,INF_A,2015,2,CHN,NOTDEFINED,10194,05/01/2015,China,Eastern and Southern Asia,NONSENT,1950,19.12889935,INF_A (NONSENT)
China,INF_A,2015,3,CHN,NOTDEFINED,11088,12/01/2015,China,Eastern and Southern Asia,NONSENT,1458,13.14935065,INF_A (NONSENT)
China,INF_A,2015,4,CHN,NOTDEFINED,11085,19/01/2015,China,Eastern and Southern Asia,NONSENT,1176,10.60893099,INF_A (NONSENT)
China,INF_A,2015,5,CHN,NOTDEFINED,10487,26/01/2015,China,Eastern and Southern Asia,NONSENT,812,7.742919805,INF_A (NONSENT)
China,INF_A,2015,6,CHN,NOTDEFINED,9912,02/02/2015,China,Eastern and Southern Asia,NONSENT,627,6.32566586,INF_A (NONSENT)
China,INF_A,2015,7,CHN,NOTDEFINED,9588,09/02/2015,China,Eastern and Southern Asia,NONSENT,470,4.901960784,INF_A (NONSENT)
China,INF_A,2015,8,CHN,NOTDEFINED,7481,16/02/2015,China,Eastern and Southern Asia,NONSENT,321,4.290870205,INF_A (NONSENT)
China,INF_A,2015,9,CHN,NOTDEFINED,9067,23/02/2015,China,Eastern and Southern Asia,NONSENT,345,3.805007169,INF_A (NONSENT)
China,INF_A,2015,10,CHN,NOTDEFINED,10513,02/03/2015,China,Eastern and Southern Asia,NONSENT,371,3.52896414,INF_A (NONSENT)
China,INF_A,2015,11,CHN,NOTDEFINED,10182,09/03/2015,China,Eastern and Southern Asia,NONSENT,358,3.516008643,INF_A (NONSENT)
China,INF_A,2015,12,CHN,NOTDEFINED,9276,16/03/2015,China,Eastern and Southern Asia,NONSENT,271,2.921517896,INF_A (NONSENT)
China,INF_A,2015,13,CHN,NOTDEFINED,8803,23/03/2015,China,Eastern and Southern Asia,NONSENT,185,2.101556288,INF_A (NONSENT)
China,INF_A,2015,14,CHN,NOTDEFINED,8804,30/03/2015,China,Eastern and Southern Asia,NONSENT,181,2.055883689,INF_A (NONSENT)
China,INF_A,2015,15,CHN,NOTDEFINED,7012,06/04/2015,China,Eastern and Southern Asia,NONSENT,153,2.181973759,INF_A (NONSENT)
China,INF_A,2015,16,CHN,NOTDEFINED,6340,13/04/2015,China,Eastern and Southern Asia,NONSENT,134,2.113564669,INF_A (NONSENT)
China,INF_A,2015,17,CHN,NOTDEFINED,7792,20/04/2015,China,Eastern and Southern Asia,NONSENT,165,2.117556468,INF_A (NONSENT)
China,INF_A,2015,18,CHN,NOTDEFINED,7348,27/04/2015,China,Eastern and Southern Asia,NONSENT,171,2.327163854,INF_A (NONSENT)
China,INF_A,2015,19,CHN,NOTDEFINED,7622,04/05/2015,China,Eastern and Southern Asia,NONSENT,181,2.374704802,INF_A (NONSENT)
China,INF_A,2015,20,CHN,NOTDEFINED,7087,11/05/2015,China,Eastern and Southern Asia,NONSENT,171,2.412868633,INF_A (NONSENT)
China,INF_A,2015,21,CHN,NOTDEFINED,6631,18/05/2015,China,Eastern and Southern Asia,NONSENT,248,3.740009048,INF_A (NONSENT)
China,INF_A,2015,22,CHN,NOTDEFINED,5913,25/05/2015,China,Eastern and Southern Asia,NONSENT,277,4.684593269,INF_A (NONSENT)
China,INF_A,2015,23,CHN,NOTDEFINED,7044,01/06/2015,China,Eastern and Southern Asia,NONSENT,466,6.615559341,INF_A (NONSENT)
China,INF_A,2015,24,CHN,NOTDEFINED,6989,08/06/2015,China,Eastern and Southern Asia,NONSENT,653,9.343253684,INF_A (NONSENT)
China,INF_A,2015,25,CHN,NOTDEFINED,6352,15/06/2015,China,Eastern and Southern Asia,NONSENT,888,13.97984887,INF_A (NONSENT)
China,INF_A,2015,26,CHN,NOTDEFINED,5754,22/06/2015,China,Eastern and Southern Asia,NONSENT,930,16.16266945,INF_A (NONSENT)
China,INF_A,2015,27,CHN,NOTDEFINED,6536,29/06/2015,China,Eastern and Southern Asia,NONSENT,1196,18.29865361,INF_A (NONSENT)
China,INF_A,2015,28,CHN,NOTDEFINED,6545,06/07/2015,China,Eastern and Southern Asia,NONSENT,1185,18.10542399,INF_A (NONSENT)
China,INF_A,2015,29,CHN,NOTDEFINED,5924,13/07/2015,China,Eastern and Southern Asia,NONSENT,1117,18.85550304,INF_A (NONSENT)
China,INF_A,2015,30,CHN,NOTDEFINED,6509,20/07/2015,China,Eastern and Southern Asia,NONSENT,1289,19.80334921,INF_A (NONSENT)
China,INF_A,2015,31,CHN,NOTDEFINED,5863,27/07/2015,China,Eastern and Southern Asia,NONSENT,1331,22.70168856,INF_A (NONSENT)
China,INF_A,2015,32,CHN,NOTDEFINED,6496,03/08/2015,China,Eastern and Southern Asia,NONSENT,1112,17.1182266,INF_A (NONSENT)
China,INF_A,2015,33,CHN,NOTDEFINED,6168,10/08/2015,China,Eastern and Southern Asia,NONSENT,946,15.33722438,INF_A (NONSENT)
China,INF_A,2015,34,CHN,NOTDEFINED,5574,17/08/2015,China,Eastern and Southern Asia,NONSENT,796,14.28058845,INF_A (NONSENT)
China,INF_A,2015,35,CHN,NOTDEFINED,6241,24/08/2015,China,Eastern and Southern Asia,NONSENT,738,11.82502804,INF_A (NONSENT)
China,INF_A,2015,36,CHN,NOTDEFINED,5262,31/08/2015,China,Eastern and Southern Asia,NONSENT,506,9.616115545,INF_A (NONSENT)
China,INF_A,2015,37,CHN,NOTDEFINED,6291,07/09/2015,China,Eastern and Southern Asia,NONSENT,433,6.882848514,INF_A (NONSENT)
China,INF_A,2015,38,CHN,NOTDEFINED,5868,14/09/2015,China,Eastern and Southern Asia,NONSENT,279,4.754601227,INF_A (NONSENT)
China,INF_A,2015,39,CHN,NOTDEFINED,6181,21/09/2015,China,Eastern and Southern Asia,NONSENT,186,3.009221809,INF_A (NONSENT)
China,INF_A,2015,40,CHN,NOTDEFINED,6026,28/09/2015,China,Eastern and Southern Asia,NONSENT,130,2.157318287,INF_A (NONSENT)
China,INF_A,2015,41,CHN,NOTDEFINED,8465,05/10/2015,China,Eastern and Southern Asia,NONSENT,162,1.913762552,INF_A (NONSENT)
China,INF_A,2015,42,CHN,NOTDEFINED,9308,12/10/2015,China,Eastern and Southern Asia,NONSENT,142,1.525569403,INF_A (NONSENT)
China,INF_A,2015,43,CHN,NOTDEFINED,9902,19/10/2015,China,Eastern and Southern Asia,NONSENT,159,1.605736215,INF_A (NONSENT)
China,INF_A,2015,44,CHN,NOTDEFINED,9703,26/10/2015,China,Eastern and Southern Asia,NONSENT,96,0.989384726,INF_A (NONSENT)
China,INF_A,2015,45,CHN,NOTDEFINED,9249,02/11/2015,China,Eastern and Southern Asia,NONSENT,86,0.929830252,INF_A (NONSENT)
China,INF_A,2015,46,CHN,NOTDEFINED,8639,09/11/2015,China,Eastern and Southern Asia,NONSENT,99,1.145965968,INF_A (NONSENT)
