simulation_index,ct,vt,infections,deaths,hospitalisations,YLLs,YLL_cost,discounted_costs,discounted_DALYs,cost_of_DALYs,discounted_doses,base_costs,base_DALYs,incremental_costs,incremental_DALYs,threshold_price,ct_n
2,3,3,20031379447.12084,6931347.556256041,28337528.50444343,112460631.61189128,2678522554420.488,47668236187.28134,77738062.91669261,1828117906081.1333,24353858242.242054,161934909840.36044,4945854455856.078,114266673653.0791,3117736549774.945,132.71011070525475,0-18
2,3,4,19840976343.647488,7014238.496485385,28216542.828198854,113543666.57127021,2706808507547.0894,48074380644.52755,78895158.3609541,1856120942802.3162,19828398517.441685,161934909840.36044,4945854455856.078,113860529195.83289,3089733513053.7617,161.56594993950785,0-18
2,3,5,11167014088.643553,4330844.582324204,15436996.967123669,69735971.31515767,1547378445453.1028,24011354820.76791,48895127.46786178,1064581861829.3595,15088415054.851564,161934909840.36044,4945854455856.078,137923555019.59253,3881272594026.7188,266.37629826825116,0-18
2,4,1,99563470979.72073,25189460.47598785,141881614.74593073,520044607.7363512,6115664178480.649,144107696728.74643,363712786.92637044,4310452176968.904,21108767597.037346,161934909840.36044,4945854455856.078,17827213111.614014,635402278887.1743,30.945884879156576,65+
2,4,2,98454801623.15858,24125000.75033824,138775011.42857563,506558405.5593798,5912217679531.607,140816941381.377,354594200.46256703,4172728271727.2407,17856674700.746803,161934909840.36044,4945854455856.078,21117968458.98343,773126184128.8374,44.47883863587457,65+
2,4,3,94504683958.2122,20559085.98868738,127850554.46941204,461209303.6993166,5179604930540.559,127688354662.42992,323756384.8611625,3671545331417.0083,14246761975.552242,161934909840.36044,4945854455856.078,34246555177.930527,1274309124439.0698,91.84933965082807,65+
2,4,4,96065337039.7213,21842529.260226086,132114947.70341478,477577483.04329664,5438920827736.003,133181102615.59657,335228339.1873718,3855085848776.973,12150106884.440035,161934909840.36044,4945854455856.078,28753807224.76387,1090768607079.105,92.14095192344183,65+
2,4,5,91511046473.6655,17820068.11821055,119732051.44335833,426144060.6356457,4601696622887.188,118325114602.67989,300429753.83282363,3285110512153.4043,9801922573.7434,161934909840.36044,4945854455856.078,43609795237.68056,1660743943702.6738,173.87953497060258,65+
2,5,1,50864834314.4862,14022819.641232034,72567187.64988919,264262818.57917497,4316501342996.1685,89905638318.06053,181156044.14054567,2984279335388.6797,65388147515.48452,161934909840.36044,4945854455856.078,72029271522.29991,1961575120467.3984,31.100504743740014,"0-18, 65+"
2,5,2,35626115852.33089,9558407.173195522,49296705.46838825,176278459.3443705,3418308612388.443,69616991763.05896,122525775.6980786,2360432772600.5444,52124161419.16343,161934909840.36044,4945854455856.078,92317918077.30148,2585421683255.5337,51.372329615040385,"0-18, 65+"
2,5,3,17936729068.721157,4664288.96329664,22314914.9380946,84178971.77690265,1944294896131.3103,36526176785.75389,58691245.429342404,1333185718579.9326,39203836532.119644,161934909840.36044,4945854455856.078,125408733054.60655,3612668737276.1455,95.3497871890204,"0-18, 65+"
2,5,4,17795365443.732124,4869933.964601642,22552638.242132492,86549940.0632956,1988493718658.0225,37250639163.19447,60852012.40438488,1377303029744.9653,32341609744.126324,161934909840.36044,4945854455856.078,124684270677.16597,3568551426111.113,114.19455388917432,"0-18, 65+"
2,5,5,9247489632.346193,2236952.6879652394,10308914.417692928,42990863.82983618,879435741022.5336,14731142517.230867,30883562.76150941,615085104013.6095,25026652660.0037,161934909840.36044,4945854455856.078,147203767323.12958,4330769351842.4688,178.92816830123124,"0-18, 65+"
3,1,1,92614363032.09293,24366168.816100203,146348834.18835264,392793179.7784958,6811815602343.669,160737839848.5102,279641276.69792664,4816769110651.559,10923540756.063541,187722008141.44968,5147640644572.884,26984168292.939484,330871533921.3252,32.76004641769865,0-5
3,1,2,86635015098.36967,23051300.55891638,133609217.86438768,364629827.6720762,6619948919979.784,153078682236.06308,260073778.64179042,4678572844820.154,9188697871.065077,187722008141.44968,5147640644572.884,34643325905.3866,469067799752.7295,54.81855348017119,0-5
3,1,3,69857420402.7036,19406455.888719283,101001875.99785672,294366446.9429852,6011242563107.944,129908096312.18324,211494439.8913135,4246721951791.973,7582053131.20603,187722008141.44968,5147640644572.884,57813911829.26643,900918692780.9106,126.44762414869513,0-5
3,1,4,66521136158.50846,18698266.181749847,98695092.35852954,282377684.38776594,5922021206251.591,130516496061.45685,204290705.26043826,4194424340355.5645,6760205210.603569,187722008141.44968,5147640644572.884,57205512079.99283,953216304217.3193,149.4661456004971,0-5
3,1,5,44913878152.507515,13911771.987989085,64091708.509295955,202020585.9058698,4974639351479.604,102455364663.44565,148954327.1200748,3553381341945.6934,5912934240.343509,187722008141.44968,5147640644572.884,85266643478.00403,1594259302627.1904,284.0427236017465,0-5
3,2,1,72654209629.01134,19885927.31352896,120501560.59757504,316748153.85191303,5819294049292.254,135506995500.93146,223816463.13880083,4083007477722.4844,23679607756.171497,187722008141.44968,5147640644572.884,52215012640.51822,1064633166850.3994,47.16497802628674,0-12
3,2,2,56312592926.15329,16454648.980264148,91753246.68661861,252758208.06493914,5330048591891.414,118760617313.96327,178951179.76874563,3729546258495.7295,17842114729.520954,187722008141.44968,5147640644572.884,68961390827.4864,1418094386077.1543,83.34526481012976,0-12
3,2,3,35318340234.57854,11516606.779997364,55181176.26447337,168738823.1649945,4210248437267.6064,84615354825.82037,119030606.5892199,2932853529855.136,12646787374.92289,187722008141.44968,5147640644572.884,103106653315.6293,2214787114717.7476,183.27925498530092,0-12
3,2,4,36165336089.18469,11899910.636073422,57118699.39188642,173419572.23562467,4416006596902.196,90611386572.71004,123114785.62048566,3088028248892.2227,10196251278.55034,187722008141.44968,5147640644572.884,97110621568.73964,2059612395680.6611,211.52117168654502,0-12
3,2,5,25957159128.40208,9202853.626346648,39383248.72006106,128757390.1066276,3563572530097.928,68619551849.61947,91584303.95149751,2491867652738.1616,7822621884.091012,187722008141.44968,5147640644572.884,119102456291.8302,2655772991834.722,354.7244759164264,0-12
3,3,1,53486945976.01305,15494451.522285085,92318239.16217968,243982524.76864403,4977326254755.631,113923455550.45642,172002792.77526027,3467477990399.173,42101191878.00588,187722008141.44968,5147640644572.884,73798552590.99326,1680162654173.711,41.66060694545307,0-18
3,3,2,37409265568.18791,11734158.024670279,64174420.21629062,177418549.6113436,4148623481567.2734,90056078637.47679,124132219.70224017,2879887253527.1514,33040416541.478416,187722008141.44968,5147640644572.884,97665929503.97289,2267753391045.7324,71.59169187773995,0-18
3,3,3,19000727622.44631,6859739.333969218,31458914.82390763,95412460.82937968,2635750430503.1543,52552642089.07739,67157704.55013993,1819001955805.4321,24353858242.242054,187722008141.44968,5147640644572.884,135169366052.37228,3328638688767.4517,142.2283081541391,0-18
3,3,4,19486824484.339077,7083724.884143318,32544406.489272833,98696312.69737208,2704951467782.6074,54022188949.64232,69712675.14042363,1873780769305.992,19828398517.441685,187722008141.44968,5147640644572.884,133699819191.80736,3273859875266.8916,171.8524918420064,0-18
3,3,5,10985366873.786009,4008084.8007328766,17821846.083528645,55134315.03613236,1402530755345.9246,27674831595.889538,39777425.98204711,997416887111.1921,15088415054.851564,187722008141.44968,5147640644572.884,160047176545.56015,4150223757461.6914,285.66757464836024,0-18
3,4,1,99505946921.87389,22294447.46862706,166434234.6403029,396087524.25270957,5964835915837.622,166273217838.58435,283112118.86741,4258674798718.7393,21108767597.037346,187722008141.44968,5147640644572.884,21448790302.865326,888965845854.1445,43.1296915829794,65+
3,4,2,98373943218.3794,21277293.929281916,162670096.0791651,383763581.6226822,5732383334737.014,162260695098.44116,274711074.8315482,4100862572345.6147,17856674700.746803,187722008141.44968,5147640644572.884,25461313043.008514,1046778072227.269,60.04697981228466,65+
3,4,3,94342847455.11989,17586401.389043838,149358398.15016562,339051215.48160225,4776040561976.843,146298348431.40692,244085257.74256185,3449190114067.308,14246761975.552242,187722008141.44968,5147640644572.884,41423659710.042755,1698450530505.5757,122.12418465341675,65+
3,4,4,96219166015.87708,19301743.002261333,155490565.96455228,359801337.97805774,5248863869586.897,154202391595.9843,258643666.7729553,3776741148738.756,12150106884.440035,187722008141.44968,5147640644572.884,33519616545.465363,1370899495834.128,115.58903355641706,65+
3,4,5,91749264939.11908,15295022.392895201,140924287.23714763,311101677.3308984,4207187871960.37,136862042608.37971,225479297.63236234,3070182331100.074,9801922573.7434,187722008141.44968,5147640644572.884,50859965533.06996,2077458313472.8096,217.13273727615916,65+
3,5,1,51708149121.24428,13445652.59592636,86395424.85706396,219350751.4169814,4283083595631.7134,103924945816.1986,155224612.41592106,2998069806071.9546,65388147515.48452,187722008141.44968,5147640644572.884,83797062325.25108,2149570838500.9292,34.155546313608255,"0-18, 65+"
3,5,2,35570149276.239204,9419454.64716243,57685239.73181772,149672094.54477268,3347717851469.6826,78955374910.09825,105416500.69455661,2343913636102.4355,52124161419.16343,187722008141.44968,5147640644572.884,108766633231.35143,2803727008470.448,55.87607670616688,"0-18, 65+"
3,5,3,16970422171.432207,4328871.290357731,24469770.318067778,64854682.23022915,1747169909586.1987,40006870320.59865,46586918.16916977,1221483304245.2505,39203836532.119644,187722008141.44968,5147640644572.884,147715137820.851,3926157340327.6333,103.91514807003051,"0-18, 65+"
3,5,4,17510579349.385105,4726889.242362994,26000926.706811927,70143845.28819007,1851674876886.085,41651284358.35584,50527127.6909448,1300781841870.757,32341609744.126324,187722008141.44968,5147640644572.884,146070723783.09384,3846858802702.127,123.46106325800282,"0-18, 65+"
3,5,5,8991549932.192968,1879739.080499136,11699909.953381905,29358868.95967056,674646873131.2504,16267764802.390778,22112422.218437687,493537531256.7317,25026652660.0037,187722008141.44968,5147640644572.884,171454243339.0589,4654103113316.152,192.816731115111,"0-18, 65+"
4,1,1,89779007842.05338,25737795.839023698,118481972.14596556,430939442.4490182,6017281393790.011,136560369316.3299,304843002.9190469,4313792995416.4185,10923540756.063541,158791542339.50366,4618602014575.977,22231173023.173767,304809019159.5581,29.939027965927195,0-5
4,1,2,84333140667.07886,24317892.11515067,108862586.11015896,399369014.60143185,5832468138389.38,130655044111.01544,282995134.5348803,4184157350880.26,9188697871.065077,158791542339.50366,4618602014575.977,28136498228.48822,434444663695.7168,50.342406336033605,0-5
4,1,3,67790895543.8036,20081010.642828997,82142372.97255367,312559290.83220726,5245979995739.431,111577978284.71007,223785891.6038476,3778891335623.5527,7582053131.20603,158791542339.50366,4618602014575.977,47213564054.793594,839710678952.4238,116.97679080575632,0-5
4,1,4,64346471173.35214,19201241.221688647,79737909.60481629,296947294.8195003,5145561288356.226,111671583758.54964,214437012.66239938,3719775259029.574,6760205210.603569,158791542339.50366,4618602014575.977,47119958580.954025,898826755546.4023,139.9286981175679,0-5
4,1,5,44337610603.84312,14000641.577106427,52876287.16686133,204585802.88881257,4293867794105.4946,89460251234.30598,151939939.33774674,3150268973889.4043,5912934240.343509,158791542339.50366,4618602014575.977,69331291105.19768,1468333040686.5723,260.05097795615603,0-5
4,2,1,70691903953.5984,21098170.010935046,97644226.3873898,349784825.8026029,5189339936281.217,115839038737.85373,246984266.44707426,3715866052088.47,23679607756.171497,158791542339.50366,4618602014575.977,42952503601.64993,902735962487.5063,39.93682985913,0-12
4,2,2,54726343944.1484,16893798.730369378,74436078.25927144,266808146.81155446,4661619197718.061,102185366985.7298,188715821.7428601,3336568484677.1885,17842114729.520954,158791542339.50366,4618602014575.977,56606175353.773865,1282033529898.788,75.02696432265927,0-12
4,2,3,35618270141.18284,11645441.729790634,46390554.29379678,172965660.2069938,3673870251884.0127,75680663153.65019,123698058.08427642,2645683498579.299,12646787374.92289,158791542339.50366,4618602014575.977,83110879185.85347,1972918515996.6777,162.57325550197822,0-12
4,2,4,36131987137.4023,11792313.964756867,47428333.875757545,173873467.06530792,3791825364897.9663,79783164996.15128,125133512.14597745,2735855401268.2427,10196251278.55034,158791542339.50366,4618602014575.977,79008377343.35239,1882746613307.734,192.39963169385524,0-12
4,2,5,26347948919.126556,9151261.407703519,33313127.50384805,128583310.20023765,3099945508221.702,61693463534.2074,93326830.84437628,2253951878497.5273,7822621884.091012,158791542339.50366,4618602014575.977,97098078805.29626,2364650136078.449,314.6960509353317,0-12
4,3,1,52347689390.79247,15980304.975815436,75139460.18948002,260071102.4935266,4358199798434.9736,97536400305.69307,183458303.55533808,3113640575162.259,42101191878.00588,158791542339.50366,4618602014575.977,61255142033.81059,1504961439413.7178,37.201240905147316,0-18
4,3,2,38288145581.105316,12216358.339420926,54503791.06890259,189371164.42998323,3679827353823.568,80590801706.99295,134383129.30186653,2637668264050.3774,33040416541.478416,158791542339.50366,4618602014575.977,78200740632.51071,1980933750525.599,62.32168679148173,0-18
4,3,3,19842460589.1797,7032080.392692262,27460482.374610882,98957078.2154569,2394809671087.4966,49979255731.32952,71596883.86237662,1742704522846.4912,24353858242.242054,158791542339.50366,4618602014575.977,108812286608.17413,2875897491729.4854,122.55593132921524,0-18
4,3,4,19294408834.702522,7125679.529705465,26797831.169238653,98993854.24082087,2427046433240.8413,49521690163.90188,71893050.62212653,1774465929176.924,19828398517.441685,158791542339.50366,4618602014575.977,109269852175.60178,2844136085399.0527,148.9482841983807,0-18
4,3,5,10619240173.63559,4372179.018167733,14455880.209124155,59732991.858602054,1414655353893.6782,25861925222.030476,44316478.51800866,1071460466216.501,15088415054.851564,158791542339.50366,4618602014575.977,132929617117.47319,3547141548359.4756,243.90044627607523,0-18
4,4,1,96390001455.81825,24077434.741659828,134251835.86248517,447800669.8561958,5371153106492.018,140757493685.6237,316371035.0935137,3865273491212.256,21108767597.037346,158791542339.50366,4618602014575.977,18034048653.879974,753328523363.7207,36.54228360190307,65+
4,4,2,95344049078.13374,22987090.099234745,131386356.98780218,434483777.87622833,5149806649866.726,137736527520.02448,307387447.9025677,3716076032715.6104,17856674700.746803,158791542339.50366,4618602014575.977,21055014819.479187,902525981860.3662,51.72189179440108,65+
4,4,3,91619391729.83499,19263448.069642477,121226904.97879696,388866737.3748849,4326362312840.195,124980605642.6554,276133790.8852708,3146595581898.3306,14246761975.552242,158791542339.50366,4618602014575.977,33810936696.848267,1472006432677.646,105.69541148778298,65+
4,4,4,93131362299.7375,20678011.223939136,125274138.84144065,406358977.7307856,4655925575746.117,130730525016.65813,288607220.065658,3382847976517.579,12150106884.440035,158791542339.50366,4618602014575.977,28061017322.845535,1235754038058.3975,104.01678498810084,65+
4,4,5,88852540464.48503,16498239.584537867,113746574.1529932,355016591.31478924,3730163756268.5166,116318600679.07915,253575498.36951098,2743469619872.3066,9801922573.7434,158791542339.50366,4618602014575.977,42472941660.424515,1875132394703.67,195.63563392153503,65+
4,5,1,50943400311.5786,14050373.449983684,70839722.46069022,237037554.10790017,3774677885790.1426,89513561176.44093,167390436.94911283,2704306037464.7295,65388147515.48452,158791542339.50366,4618602014575.977,69277981163.06273,1914295977111.247,30.3353747375177,"0-18, 65+"
4,5,2,36441791892.67146,9965704.012546927,49221037.62790148,162412941.52871096,2992201713519.3765,71111403584.78836,115850941.0735616,2157960410132.5088,52124161419.16343,158791542339.50366,4618602014575.977,87680138754.7153,2460641604443.468,48.88945306391622,"0-18, 65+"
4,5,3,17992446442.561073,4577642.416494725,22069732.31125512,69630526.93290381,1614215819538.6724,39636983865.783455,50939144.409761705,1188375113608.5576,39203836532.119644,158791542339.50366,4618602014575.977,119154558473.72021,3430226900967.419,90.53658451343496,"0-18, 65+"
4,5,4,17255451800.715473,4779201.5010780655,21367520.99069253,70944499.77505367,1653547527776.2083,38214954265.94194,52239649.88125782,1227516237099.457,32341609744.126324,158791542339.50366,4618602014575.977,120576588073.56172,3391085777476.5195,108.5803209343297,"0-18, 65+"
4,5,5,8594856140.521933,2117710.4782062084,9439277.428571576,32946380.03985619,701143638647.44,15259038340.352013,24968303.37933594,544894534172.506,25026652660.0037,158791542339.50366,4618602014575.977,143532503999.15164,4073707480403.4707,168.50994984009176,"0-18, 65+"
5,1,1,94824067277.09743,27376657.620656174,92668643.3442731,544106818.0698164,6472888851386.836,99071416504.39615,371199915.12027216,4504360011081.665,10923540756.063541,113354850169.1596,4830925014089.375,14283433664.763458,326565003007.70996,31.203109347422174,0-5
5,1,2,89171837972.7932,25679527.416884072,85422283.70575249,502389579.7006611,6272041890561.699,94871932164.08325,343228155.41385055,4364962316374.5205,9188697871.065077,113354850169.1596,4830925014089.375,18482918005.076355,465962697714.8545,52.72190059109844,0-5
5,1,3,71851221556.6407,20655307.2108081,65043098.89196753,388919793.5351864,5630056428225.386,81253378747.03008,267152418.96776208,3919959916217.583,7582053131.20603,113354850169.1596,4830925014089.375,32101471422.12953,910965097871.792,124.38142452635567,0-5
5,1,4,68298539250.52228,19643376.779303443,63214263.63806122,369383523.4580899,5516581267956.744,80757730869.87845,254657100.30261865,3846617381194.435,6760205210.603569,113354850169.1596,4830925014089.375,32597119299.28116,984307632894.94,150.42513067490583,0-5
5,1,5,47090297019.21749,13659870.474775318,42235240.36139409,246413234.27971557,4593690641585.527,64468904022.92388,174067544.94809142,3229130589797.4707,5912934240.343509,113354850169.1596,4830925014089.375,48885946146.235725,1601794424291.9043,279.16433759328345,0-5
5,2,1,73619113442.70428,21560978.485727873,75065741.14798151,424216359.1190574,5605393031532.67,83991466985.51628,288922417.4931402,3875136577617.92,23679607756.171497,113354850169.1596,4830925014089.375,29363383183.643326,955788436471.4551,41.603384219839675,0-12
5,2,2,60094342330.25048,17721847.237631362,60506436.36058831,342577997.64935017,5104702926551.852,74853240851.24135,231698808.34512523,3520958585943.6978,17842114729.520954,113354850169.1596,4830925014089.375,38501609317.91826,1309966428145.6772,75.577814508303,0-12
5,2,3,39416791725.41198,11950253.012020508,38337558.90149153,218721352.34451103,4041996632332.236,54866426924.156136,146044572.6194215,2763088599322.865,12646787374.92289,113354850169.1596,4830925014089.375,58488423245.00347,2067836414766.5098,168.13161911994885,0-12
5,2,4,39494391978.055824,11971297.781505018,38638853.88175516,218113308.0250806,4136616042458.4814,57194370299.02137,146119373.58835468,2832302720627.9497,10196251278.55034,113354850169.1596,4830925014089.375,56160479870.13824,1998622293461.4253,201.52335571154183,0-12
5,2,5,26355528291.215027,8237858.552170236,25103354.8374897,142682431.52714103,3313484620035.7427,43410087314.017136,98425441.99728823,2267830292825.413,7822621884.091012,113354850169.1596,4830925014089.375,69944762855.14247,2563094721263.962,336.5929637317583,0-12
5,3,1,59846990691.733574,17817487.245769616,63411260.48507969,353501042.4363926,4926530323443.868,72537812798.23708,236755549.56517878,3379168053776.955,42101191878.00588,113354850169.1596,4830925014089.375,40817037370.92253,1451756960312.42,35.45206040741757,0-18
5,3,2,41832309983.90738,12446611.889498612,44024874.099935375,237298087.57733297,4111792200081.9155,58708724286.31475,158086859.37368882,2801494404165.3687,33040416541.478416,113354850169.1596,4830925014089.375,54646125882.84486,2029430609924.0063,63.07658782662544,0-18
5,3,3,19286164419.405586,6321083.316178234,19828158.987660453,109875109.80292901,2585539361976.797,34061989050.893578,75839584.99229285,1762013347780.6724,24353858242.242054,113354850169.1596,4830925014089.375,79292861118.26602,3068911666308.7026,129.26923102337727,0-18
5,3,4,18808616966.61944,6297840.502560999,19444878.042529058,109187167.99486919,2576975793440.3076,33642773600.92326,75653552.55422948,1758305568774.3657,19828398517.441685,113354850169.1596,4830925014089.375,79712076568.23634,3072619445315.0093,158.98064178558624,0-18
5,3,5,10562688216.23815,3880032.6503851353,10668005.29406445,66234145.84212473,1419952349330.502,16441966402.759773,46467555.79471518,970235705383.9249,15088415054.851564,113354850169.1596,4830925014089.375,96912883766.39984,3860689308705.45,262.29409637026873,0-18
5,4,1,101779489468.19963,26562560.77960032,104625103.74716443,587903057.3667057,6144498612985.673,101561980763.88564,400714896.07762915,4296260500557.7266,21108767597.037346,113354850169.1596,4830925014089.375,11792869405.273972,534664513531.64844,25.887697158294486,65+
5,4,2,100752014268.52388,25546443.935030013,102491886.62386948,575083222.0306374,5966651380388.299,99255034825.20276,392324003.9240153,4180368171998.3223,17856674700.746803,113354850169.1596,4830925014089.375,14099815343.956848,650556842091.0527,37.22174864994389,65+
5,4,3,96958247879.27583,22015110.60425144,94777175.67833199,530384780.3153251,5332629614075.956,90372977388.43137,363030944.75509,3758492606845.2207,14246761975.552242,113354850169.1596,4830925014089.375,22981872780.72824,1072432407244.1543,76.88864893683474,65+
5,4,4,98560376903.76576,23468315.56430383,97975063.07189956,548632228.9607565,5574077703678.798,93895928075.81288,374716013.5038209,3917772167707.4697,12150106884.440035,113354850169.1596,4830925014089.375,19458922093.346725,913152846381.9053,76.75749500357037,65+
5,4,5,94215291366.5566,19537567.30112474,89269140.25623338,498515210.1994208,4857098892700.956,83760844300.50816,341676287.9678188,3437568921079.02,9801922573.7434,113354850169.1596,4830925014089.375,29594005868.651443,1393356093010.355,145.17050998655,65+
5,5,1,58577804911.34505,16386902.732646143,60437115.897664405,335824870.5723312,4542803988004.836,67502049691.5152,224784919.25135484,3118158986544.1226,65388147515.48452,113354850169.1596,4830925014089.375,45852800477.64441,1712766027545.2524,26.895070358224167,"0-18, 65+"
5,5,2,39455719917.17309,10498106.95710627,39640837.7247417,210233028.2928905,3620506164452.3633,52642136760.22932,140808638.4206041,2478171571249.3506,52124161419.16343,113354850169.1596,4830925014089.375,60712713408.93029,2352753442840.0244,46.30225389797148,"0-18, 65+"
5,5,3,17620183058.678337,4468170.8654625025,16093366.027650377,86218703.22400889,2013030681574.2651,27450685661.444607,60169106.44745255,1383677047895.6624,39203836532.119644,113354850169.1596,4830925014089.375,85904164507.715,3447247966193.713,90.12261154100878,"0-18, 65+"
5,5,4,16881132477.381039,4544047.07838331,15644198.519508535,86368434.76871477,1983990701828.3098,26100572713.019413,60521119.70130897,1363611897632.7144,32341609744.126324,113354850169.1596,4830925014089.375,87254277456.1402,3467313116456.6606,109.90694099752899,"0-18, 65+"
5,5,5,8458063546.979799,2060533.7087038942,6958724.565059598,41631883.6904581,827973630488.3157,9401252197.454195,30139075.104549155,577406654363.9438,25026652660.0037,113354850169.1596,4830925014089.375,103953597971.70541,4253518359725.431,174.11325505232358,"0-18, 65+"
6,1,1,103113380910.71243,35377802.31615733,149188825.58721665,610380028.47475,9077488017361.31,158202023028.91754,409324887.7539454,6186153264884.16,10923540756.063541,182618289923.1541,6592994406318.382,24416266894.236572,406841141434.2217,39.47963558327659,0-5
6,1,2,96738831545.5387,33603364.440525636,136838447.1755021,570315528.7465905,8818972004123.256,151339189731.44138,382888738.5423598,6011479835117.841,9188697871.065077,182618289923.1541,6592994406318.382,31279100191.712738,581514571200.541,66.68993583105197,0-5
6,1,3,77328610902.03969,28138166.56971384,102152806.16393419,453870392.4466405,7963354370437.685,128399916490.94948,307017126.2778781,5440041799374.998,7582053131.20603,182618289923.1541,6592994406318.382,54218373432.204636,1152952606943.3838,159.21426023871336,0-5
6,1,4,72299581453.69574,26733792.093242336,97371047.6937273,426302254.95730925,7775908914422.6455,127110711419.81816,290375734.17187446,5328276274356.371,6760205210.603569,182618289923.1541,6592994406318.382,55507578503.33595,1264718131962.0107,195.29373285807006,0-5
6,1,5,48854679251.62414,19719303.122430388,63160226.43924134,292556476.499625,6494706491558.739,100948939254.27284,205204681.144582,4508598210727.86,5912934240.343509,182618289923.1541,6592994406318.382,81669350668.88127,2084396195590.5215,366.32667609940586,0-5
6,2,1,82107941438.56155,29470340.860587504,123848721.20439292,498852310.47645265,7935847697388.053,135121428656.43,334352441.12877274,5391185134814.456,23679607756.171497,182618289923.1541,6592994406318.382,47496861266.72412,1201809271503.9258,52.75873425078376,0-12
6,2,2,65095329342.6196,24617982.009415496,96368540.75259016,396474336.24646384,7252936868991.013,120279379372.7507,265928306.81133655,4925554122757.259,17842114729.520954,182618289923.1541,6592994406318.382,62338910550.40341,1667440283561.123,96.94922492844935,0-12
6,2,3,38326649107.32177,16363608.87613972,54421615.03827765,240208646.81894764,5622996636792.758,84934353016.8841,161411834.52481478,3816063699863.5454,12646787374.92289,182618289923.1541,6592994406318.382,97683936906.27002,2776930706454.8364,227.2999899611765,0-12
6,2,4,38885341798.52168,16681663.536421357,55679232.84172217,243820683.86442444,5769484830433.628,88669845633.97508,163040997.04285473,3918016597454.436,10196251278.55034,182618289923.1541,6592994406318.382,93948444289.17903,2674977808863.946,271.56316351069756,0-12
6,2,5,27183946202.483227,12879825.890156452,37429545.79714887,180509051.95979482,4688283737307.72,67219901544.94183,123099661.75121728,3206743907831.2344,7822621884.091012,182618289923.1541,6592994406318.382,115398388378.21228,3386250498487.1475,447.6311061367695,0-12
6,3,1,62767511662.92713,23653549.19218677,97981143.49581927,388180248.8715153,6893511517293.095,114802217500.19276,257901816.49882373,4660887429929.97,42101191878.00588,182618289923.1541,6592994406318.382,67816072422.96135,1932106976388.412,47.50276558930758,0-18
6,3,2,41296005896.448944,16982725.153371837,64038281.183104,258612450.18910345,5648187064236.563,90542727748.75241,173974114.37852955,3826949267661.5356,33040416541.478416,182618289923.1541,6592994406318.382,92075562174.4017,2766045138656.846,86.50377325731377,0-18
6,3,3,21087216960.312992,10125558.499598565,31673683.8891825,142171822.1343074,3675088285116.262,55343657173.17054,97048061.10595083,2509796083472.155,24353858242.242054,182618289923.1541,6592994406318.382,127274632749.98358,4083198322846.227,172.8873065497727,0-18
6,3,4,20618103779.46558,10248702.189351333,31113082.011483453,142713674.68446246,3726256819803.333,54812342209.487206,97936711.44195487,2553193334928.063,19828398517.441685,182618289923.1541,6592994406318.382,127805947713.6669,4039801071390.319,210.1837430510602,0-18
6,3,5,11493981382.98958,6342630.67079009,16875112.398450024,87099325.25491506,2191101476899.508,27386088359.83625,60934251.19409777,1530968807636.6387,15088415054.851564,182618289923.1541,6592994406318.382,155232201563.31787,5062025598681.743,345.7790484473378,0-18
6,4,1,110676401253.40683,33083752.91772946,169171333.92283526,626925624.7172543,8223533472159.461,163095767215.94882,420440079.06627,5618562747135.22,21108767597.037346,182618289923.1541,6592994406318.382,19522522707.20529,974431659183.1621,47.087267284607876,65+
6,4,2,109532017656.86798,31680942.13865119,165698470.85824862,609610327.0040135,7907854168818.657,159557676810.10785,409185321.3027245,5413853535728.223,17856674700.746803,182618289923.1541,6592994406318.382,23060613113.046265,1179140870590.1592,67.32504813188578,65+
6,4,3,105506814586.83708,26894610.2631454,153523824.93912882,550130911.6065696,6767977863999.144,145419089828.5148,370182117.0594236,4658188653624.271,14246761975.552242,182618289923.1541,6592994406318.382,37199200094.63931,1934805752694.1104,138.41776511552266,65+
6,4,4,106685595560.43776,28395453.894648965,157283386.95071375,568593060.6031073,7144100289541.534,150085621943.89783,382221049.1737354,4907942701513.773,12150106884.440035,182618289923.1541,6592994406318.382,32532667979.256287,1685051704804.6084,141.36372536635702,65+
6,4,5,101785743510.42313,22847327.722458456,142863079.10081974,499069994.2636426,5825757504105.62,133307970787.24713,336496655.4912855,4030444504350.501,9801922573.7434,182618289923.1541,6592994406318.382,49310319135.90698,2562549901967.881,266.4640739052794,65+
6,5,1,60653081327.30018,20835888.969913214,91870178.85284106,353082255.3665751,6051792555084.284,105074217881.78697,234415510.40152606,4094309167192.2764,65388147515.48452,182618289923.1541,6592994406318.382,77544072041.36714,2498685239126.1055,39.39902580291631,"0-18, 65+"
6,5,2,39095648911.31797,13747119.530004535,57454648.82967254,218751575.51270166,4635859243504.955,79615798219.55954,147730498.53982887,3155156183866.4307,52124161419.16343,182618289923.1541,6592994406318.382,103002491703.59457,3437838222451.951,67.9308907376255,"0-18, 65+"
6,5,3,19019826687.01365,6533708.6927574035,25159132.05052393,98886926.38449262,2509000063183.5176,43453673605.43657,68540959.20138954,1737068522184.3716,39203836532.119644,182618289923.1541,6592994406318.382,139164616317.71753,4855925884134.01,127.4133080408918,"0-18, 65+"
