country,country_code,vacc_program,year,age1,age2,age3,age4
French Guiana,GUF,5,2047,8781.254727259435,11265.865716939365,0,7482.413948088101
French Guiana,GUF,5,2048,8962.34566699722,11603.953389755887,0,7719.921221681002
French Guiana,GUF,5,2049,9024.080890967785,11549.043760123612,0,7767.318117339205
French Guiana,GUF,5,2050,9140.805107505334,11694.790437738811,0,7906.902024833416
French Guiana,GUF,5,2051,9263.770046067191,11843.3177424008,0,8045.620624313004
French Guiana,GUF,5,2052,9385.943005607287,11994.621275517997,0,8182.393520669433
French Guiana,GUF,5,2053,9576.986722629632,12358.062141899974,0,8423.913390494474
French Guiana,GUF,5,2054,9640.224969910712,12301.397384619107,0,8455.06944004358
Guyana,GUY,5,2025,39541.58270707742,116190.67179561683,0,29482.781487657667
Guyana,GUY,5,2026,14239.272212538204,21020.81051238945,0,10214.726305646094
Guyana,GUY,5,2027,13202.073509303083,21047.842202897285,0,10678.594090634202
Guyana,GUY,5,2028,13147.89064113112,21049.226188933186,0,11131.892330024388
Guyana,GUY,5,2029,13128.168848116578,21032.569132864952,0,11572.33522408812
Guyana,GUY,5,2030,13128.89024332798,21003.419166722215,0,11997.59394633817
Guyana,GUY,5,2031,13240.381601541038,21331.10052477407,0,12537.551352921353
Guyana,GUY,5,2032,13177.846206920296,20928.47005388753,0,12799.854622518342
Guyana,GUY,5,2033,13211.780707719792,20890.983372436167,0,13173.741281844275
Guyana,GUY,5,2034,13255.507487544708,20856.280944177102,0,13529.512649877523
Guyana,GUY,5,2035,13305.75636770817,20824.354729496463,0,13868.8089930479
Guyana,GUY,5,2036,13452.800377445403,21158.81466387693,0,14354.37597436415
Guyana,GUY,5,2037,13417.034372509832,20777.167554540967,0,14497.645557469687
Guyana,GUY,5,2038,13468.565206478017,20761.89055668503,0,14786.57298222077
Guyana,GUY,5,2039,13524.78831309331,20752.173956283546,0,15059.552200318849
Guyana,GUY,5,2040,13581.958714997601,20748.00978211034,0,15318.095635903344
Guyana,GUY,5,2041,13638.79811660917,20750.786124686205,0,15563.060539379374
Guyana,GUY,5,2042,13791.666291956068,21117.86209668393,0,15984.95634613098
Guyana,GUY,5,2043,13755.811270316737,20770.22784198437,0,16014.295708770911
Guyana,GUY,5,2044,13806.536660502928,20788.26530843513,0,16220.621303221125
Guyana,GUY,5,2045,13859.179926504397,20810.475059960438,0,16415.13269730926
Guyana,GUY,5,2046,13911.961128413004,20836.849135065226,0,16599.533783367842
Guyana,GUY,5,2047,13964.325544884709,20867.38752116672,0,16774.5397411499
Guyana,GUY,5,2048,14114.677210401103,21263.317973417637,0,17149.43798922925
Guyana,GUY,5,2049,14070.467166221059,20936.8009846233,0,17097.469776006637
Guyana,GUY,5,2050,14114.123053689798,20977.04802379367,0,17244.50267856888
Guyana,GUY,5,2051,14162.37069928071,21018.691201486254,0,17384.51800827741
Guyana,GUY,5,2052,14208.46270697166,21063.11060878244,0,17517.078876284675
Guyana,GUY,5,2053,14355.53986113053,21476.558594224025,0,17865.3110322656
Guyana,GUY,5,2054,14304.98104505179,21158.898096655324,0,17765.75937859966
Haiti,HTI,5,2025,650645.750429376,1862728.7378780378,0,293793.7803491862
Haiti,HTI,5,2026,237045.38520711812,337207.56274471135,0,122767.20729341931
Haiti,HTI,5,2027,219361.74943071624,337867.65256845683,0,130074.91388352394
Haiti,HTI,5,2028,218716.90283460415,338071.63408065774,0,137189.70996972817
Haiti,HTI,5,2029,218714.5882525986,337950.87321368424,0,144071.54322437994
Haiti,HTI,5,2030,219107.0645252674,337637.16639357817,0,150698.230804917
Haiti,HTI,5,2031,221357.70393727158,343079.81051536207,0,158583.14238050056
Haiti,HTI,5,2032,220799.09849483435,336797.5025665439,0,163155.69797791317
Haiti,HTI,5,2033,221810.00858153676,336397.6031428083,0,168945.3877510083
Haiti,HTI,5,2034,223010.95672742664,336063.0738937081,0,174454.36469410913
Haiti,HTI,5,2035,224299.17809953802,335818.771544366,0,179689.70536957268
Haiti,HTI,5,2036,227219.99771516863,341505.24266752467,0,186669.0307701713
Haiti,HTI,5,2037,227130.06698944428,335660.6646717547,0,189402.6018864142
Haiti,HTI,5,2038,228468.35756290564,335763.2586212202,0,193860.16875201414
Haiti,HTI,5,2039,229891.70383485535,335985.3582595963,0,198083.4072037701
Haiti,HTI,5,2040,231320.26079288148,336325.4469232122,0,202083.21410249706
Haiti,HTI,5,2041,232746.48582464425,336779.3599848194,0,205872.6127535507
Haiti,HTI,5,2042,235788.41490306734,343195.6499017453,0,211876.79475688178
Haiti,HTI,5,2043,235667.5462392696,338010.74437917257,0,212899.0198194216
Haiti,HTI,5,2044,236984.41262203854,338778.23854655225,0,216120.4067032355
Haiti,HTI,5,2045,238364.07923799928,339634.70098181244,0,219179.33767968498
Haiti,HTI,5,2046,239729.0471374517,340573.0618037249,0,222084.84354384677
Haiti,HTI,5,2047,241079.13431608983,341589.1563681306,0,224849.4685723866
Haiti,HTI,5,2048,244097.99450529908,348621.28729113424,0,230179.04356662644
Haiti,HTI,5,2049,243838.199360172,343825.5291717311,0,230028.44559642207
Haiti,HTI,5,2050,245064.85787136175,345037.21395235904,0,232418.69045632216
Haiti,HTI,5,2051,246359.05862368506,346303.1666171036,0,234705.34161968087
Haiti,HTI,5,2052,247642.88231756003,347616.31512064376,0,236896.43445479794
Haiti,HTI,5,2053,250644.56548985484,355028.39003265684,0,241870.04703724248
Haiti,HTI,5,2054,250281.6666315636,350369.064582902,0,241054.76212898575
Jamaica,JAM,5,2025,81128.199046296,297272.12916780985,0,123116.65553601082
Jamaica,JAM,5,2026,27565.464130375152,53069.84178230312,0,41594.58610295839
Jamaica,JAM,5,2027,25697.594953392123,52414.84013255001,0,43259.73203654742
Jamaica,JAM,5,2028,25369.18553334359,51730.4984712234,0,44822.092432403195
