country,country_code,vacc_program,year,age1,age2,age3,age4
Samoa,WSM,4,2051,9135.938637250802,14787.73539359724,0,7426.26261413674
Samoa,WSM,4,2052,9266.037441928,14975.117269631779,0,7567.829198484019
Samoa,WSM,4,2053,9474.294380542313,15412.140878547207,0,7804.769004630561
Samoa,WSM,4,2054,9535.33295917275,15360.90843896055,0,7847.513541532183
Australia,AUS,5,2025,781284.751203015,2479256.4678863236,0,2472330.484145932
Australia,AUS,5,2026,284358.92834346625,446534.6575453866,0,605664.2760300235
Australia,AUS,5,2027,263883.9490859635,445431.8863382827,0,614075.3015028044
Australia,AUS,5,2028,262446.1616376552,444054.80331608554,0,622399.9281867818
Australia,AUS,5,2029,261407.15755467856,442462.649250247,0,630527.4352406869
Australia,AUS,5,2030,260618.05136233967,440737.23752258037,0,638405.046245897
Australia,AUS,5,2031,261938.8968387133,446557.8356494213,0,654325.5960974102
Australia,AUS,5,2032,259662.30798070785,437125.5628871258,0,653305.5814674887
Australia,AUS,5,2033,259240.45317356833,435322.2483850965,0,660241.413375136
Australia,AUS,5,2034,258974.5168131905,433555.1928643761,0,666835.5887098651
Australia,AUS,5,2035,258767.05683738532,431840.8855314995,0,673083.5543922564
Australia,AUS,5,2036,260487.0145802287,437654.0033973493,0,687990.9428029589
Australia,AUS,5,2037,258555.5723387661,428612.3232552359,0,684579.4390093299
Australia,AUS,5,2038,258349.1035506431,427110.2301399825,0,689785.7314415884
Australia,AUS,5,2039,258228.0302455221,425683.2595580429,0,694662.0163611613
Australia,AUS,5,2040,258109.08337646662,424332.63495220535,0,699215.9273436238
Australia,AUS,5,2041,257984.38826550744,423054.19165936287,0,703457.7182243961
Australia,AUS,5,2042,259730.3330257359,429162.52750882326,0,716977.0004062756
Australia,AUS,5,2043,257810.62902360095,420700.13062267157,0,711092.3190239597
Australia,AUS,5,2044,257576.36165698804,419620.02367384935,0,714454.9181979385
Australia,AUS,5,2045,257405.74481282162,418596.990826157,0,717552.1263134074
Australia,AUS,5,2046,257223.33284797522,417623.9300022169,0,720395.3076300502
Australia,AUS,5,2047,257024.88182447013,416699.4527616515,0,722995.5889428639
Australia,AUS,5,2048,258681.73827766482,423032.2250298303,0,735315.5950836356
Australia,AUS,5,2049,256684.51418613846,414974.19974512263,0,727554.4231441708
Australia,AUS,5,2050,256358.28942864662,414168.93924245064,0,729482.5059559982
Australia,AUS,5,2051,256097.03282337385,413395.7647440016,0,731212.7699736509
Australia,AUS,5,2052,255824.55045300775,412648.96453598945,0,732754.7576634963
Australia,AUS,5,2053,257400.8269655937,419072.452018934,0,744268.0767889929
Australia,AUS,5,2054,255338.20822504704,411223.54005090665,0,735355.7634708516
Fiji,FJI,5,2025,44117.95333820263,133920.26875412036,0,31555.969525247987
Fiji,FJI,5,2026,15774.430688257455,24176.29210627805,0,11354.607737089802
Fiji,FJI,5,2027,14623.27526650647,24157.196890537198,0,11836.738067286342
Fiji,FJI,5,2028,14542.055473009112,24109.99684628513,0,12300.795298308061
Fiji,FJI,5,2029,14496.438919402985,24043.368042126727,0,12745.258742788405
Fiji,FJI,5,2030,14472.37417957268,23962.858218680973,0,13167.624063915511
Fiji,FJI,5,2031,14571.382696610377,24291.04553603602,0,13704.72206323755
Fiji,FJI,5,2032,14476.72475432023,23787.966704944934,0,13945.918818945383
Fiji,FJI,5,2033,14487.755892183413,23701.895261118832,0,14299.73080852141
Fiji,FJI,5,2034,14510.021255567177,23618.60917101265,0,14631.305300627135
Fiji,FJI,5,2035,14537.017312252125,23539.48740181249,0,14942.434748609574
Fiji,FJI,5,2036,14671.050823942105,23874.451254810465,0,15400.850663213783
Fiji,FJI,5,2037,14603.142550884786,23400.686330517256,0,15504.528583187577
Fiji,FJI,5,2038,14630.939185779902,23339.600856302237,0,15754.80413943337
Fiji,FJI,5,2039,14662.557151494264,23286.853003191158,0,15987.254226620767
Fiji,FJI,5,2040,14695.893432778585,23238.26946590382,0,16202.97146694248
Fiji,FJI,5,2041,14726.877768991732,23198.014553525933,0,16402.989530188497
Fiji,FJI,5,2042,14863.55431278907,23563.770810280956,0,16779.795345101153
Fiji,FJI,5,2043,14792.632445799381,23131.39466797354,0,16760.943828402615
Fiji,FJI,5,2044,14817.043535018054,23106.399955320394,0,16919.127215412995
Fiji,FJI,5,2045,14845.260984861661,23085.578445612824,0,17064.514714092238
Fiji,FJI,5,2046,14872.05810987785,23068.921263562486,0,17200.112796004367
Fiji,FJI,5,2047,14895.610944471617,23057.816492956183,0,17323.76819759381
Fiji,FJI,5,2048,15025.661763154309,23449.38407744139,0,17645.439882629267
Fiji,FJI,5,2049,14948.42772365893,23043.944450964857,0,17546.13264295096
Fiji,FJI,5,2050,14965.600364681906,23042.547516786435,0,17643.655583165106
Fiji,FJI,5,2051,14985.72150694521,23042.547535964968,0,17733.260918972665
Fiji,FJI,5,2052,15005.430328011045,23045.323781733332,0,17816.470176116094
Fiji,FJI,5,2053,15130.85029126825,23449.38428843692,0,18108.73894348276
Fiji,FJI,5,2054,15047.510985731486,23056.437586534877,0,17966.492232778113
New Caledonia,NCL,5,2025,10432.486964466794,33232.43639515125,0,18630.53793286402
New Caledonia,NCL,5,2026,3653.850094790666,5980.560803551318,0,5219.217309653038
New Caledonia,NCL,5,2027,3388.5157462329425,5957.7474072265195,0,5379.999226490429
New Caledonia,NCL,5,2028,3361.4305477556427,5928.596223371782,0,5538.870644746517
New Caledonia,NCL,5,2029,3343.53319357353,5892.505560163665,0,5693.507401365451
New Caledonia,NCL,5,2030,3330.58456893872,5855.026801550268,0,5843.342901282057
New Caledonia,NCL,5,2031,3347.554811265405,5918.479376852681,0,6060.825095321151
New Caledonia,NCL,5,2032,3319.0462572142283,5778.6834059929815,0,6129.265407339344
New Caledonia,NCL,5,2033,3316.9789771402684,5741.20240716738,0,6263.992536989144
New Caledonia,NCL,5,2034,3316.56979739904,5705.111740786895,0,6393.261098355976
New Caledonia,NCL,5,2035,3318.181786711026,5670.4091765667135,0,6516.914056712625
New Caledonia,NCL,5,2036,3345.5400744844414,5734.895279367721,0,6717.532295106729
New Caledonia,NCL,5,2037,3326.698411987512,5606.558631172462,0,6745.997832360033
New Caledonia,NCL,5,2038,3329.0400886273824,5577.4063136347295,0,6851.749220546306
New Caledonia,NCL,5,2039,3333.9039010285546,5551.032359846822,0,6951.73865230324
New Caledonia,NCL,5,2040,3338.8593803891995,5524.658409702339,0,7047.378679077785
New Caledonia,NCL,5,2041,3343.090085331222,5502.448773150573,0,7136.685988239382
New Caledonia,NCL,5,2042,3371.3690882941346,5575.318325346698,0,7315.672455015196
New Caledonia,NCL,5,2043,3352.8589316384014,5460.807804161715,0,7302.768204584287
