exemplar_code,simulation_cal_year,year,N_A_match,N_B_match,S_A_match,S_B_match,num_epis,epidID,strain,timestep,month,day,sus,trans,infected,reporting,simulation_index,pushback
GHA,22,2011,TRUE,TRUE,TRUE,TRUE,1,GHAB110321,INF_B,5217,03,21,0.5836668057665175,0.062088001088033355,1610.7155125687677,1.2029670226150784e-4,35,203
GHA,25,2017,TRUE,TRUE,FALSE,TRUE,3,GHAA170605,INF_A,4150,06,05,0.5784627935083579,0.06338086067692908,10411.566872277052,6.313806295986286e-5,35,224
GHA,25,2017,TRUE,TRUE,FALSE,TRUE,3,GHAA170904,INF_A,2408,09,04,0.577877003187515,0.06083045714157809,2174.5103721614573,3.553220593012136e-4,35,476
GHA,25,2017,TRUE,TRUE,FALSE,TRUE,3,GHAB171211,INF_B,310,12,11,0.5333255129870322,0.06696470668031973,4914.259342139428,9.577309686744719e-5,35,322
GHA,26,2018,TRUE,TRUE,TRUE,TRUE,2,GHAA180917,INF_A,7563,09,17,0.5548654872438026,0.06882744501669177,20401.403174130613,2.7724858015440463e-5,35,147
GHA,26,2018,TRUE,TRUE,TRUE,TRUE,2,GHAB180903,INF_B,9344,09,03,0.5410843788528347,0.07095820256290673,13508.56111609339,2.3454068182712896e-5,35,133
GHA,27,2015,FALSE,TRUE,FALSE,TRUE,2,GHAA150323,INF_A,6547,03,23,0.5412535391056561,0.07373012801780786,29353.346588400855,2.237368278086964e-5,35,112
GHA,27,2015,FALSE,TRUE,FALSE,TRUE,2,GHAB150316,INF_B,6769,03,16,0.6049055292566298,0.0598739396300112,5694.473249006419,4.124462416890116e-5,35,259
GHA,28,2010,TRUE,TRUE,FALSE,TRUE,1,GHAA100118,INF_A,1816,01,18,0.5701962927366957,0.06571877475166335,2439.869205541224,2.3948853465976494e-4,35,133
GHA,29,2016,FALSE,FALSE,FALSE,TRUE,2,GHAA160215,INF_A,2888,02,15,0.5859550793250968,0.06186850985099784,2589.452350044926,1.6654000932030659e-4,35,217
GHA,29,2016,FALSE,FALSE,FALSE,TRUE,2,GHAB160725,INF_B,7122,07,25,0.689764386894687,0.05496729950789155,1143.0373216873481,5.999479661694327e-5,35,105
GHA,30,2017,FALSE,TRUE,TRUE,TRUE,3,GHAA170605,INF_A,6787,06,05,0.5618637458442833,0.06669371660687715,11945.356125796448,4.408181682984459e-5,35,175
GHA,30,2017,FALSE,TRUE,TRUE,TRUE,3,GHAA170904,INF_A,7158,09,04,0.5516034866176319,0.06402029211628499,2855.4538482375615,2.9720789705153946e-4,35,413
